9619,0.04,-0.02,-1.07
9671,0.03,-0.01,-1.05
9723,0.01,-0.02,-1.05
9776,0.01,-0.03,-1.05
9828,0.01,-0.03,-1.06
9881,0.02,-0.02,-1.05
9933,0.03,-0.03,-1.05
9986,0.02,-0.02,-1.05
10038,0.02,-0.03,-1.05
10090,0.02,-0.02,-1.05
10142,0.01,-0.02,-1.05
10194,0.01,-0.02,-1.05
10247,0.01,-0.02,-1.06
10299,0.03,-0.01,-1.05
10351,0.03,-0.03,-1.05
10403,0.03,-0.02,-1.05
